pileno,pileseq,markno,unitw,topile
A12,079,SP-RS-A12-079,18.99919875,B01
A12,080,SP-RS-A12-080,12.24169053,A26
A12,081,SP-RS-A12-081,4.613433512,A01
A12,082,SP-RS-A12-082,0.427586982,A13
A12,083,SP-RS-A12-083,12.04099451,A01
A12,084,SP-RS-A12-084,17.28542339,A13
A12,085,SP-RS-A12-085,17.02746521,B01
A12,086,SP-RS-A12-086,8.141082285,A01
A12,087,SP-RS-A12-087,3.617064959,B37
A12,088,SP-RS-A12-088,7.52406729,A04
A12,089,SP-RS-A12-089,11.87221079,B24
A12,090,SP-RS-A12-090,9.478038889,B15
A12,091,SP-RS-A12-091,18.11909034,B01
A12,092,SP-RS-A12-092,0.920315369,A13
A12,093,SP-RS-A12-093,16.06020468,B26
A12,094,SP-RS-A12-094,19.25615675,A04
A12,095,SP-RS-A12-095,1.874607249,A21
A12,096,SP-RS-A12-096,15.23716392,A21
A12,097,SP-RS-A12-097,19.09840982,B26
A12,098,SP-RS-A12-098,7.652757566,A13
A12,099,SP-RS-A12-099,13.99401644,A21
A12,100,SP-RS-A12-100,5.115174922,B24
A12,101,SP-RS-A12-101,2.808071203,B37
A12,102,SP-RS-A12-102,3.413186699,A01
A12,103,SP-RS-A12-103,11.4124079,B15
A12,104,SP-RS-A12-104,9.31377529,A04
A12,105,SP-RS-A12-105,9.708108806,A01
A12,106,SP-RS-A12-106,11.515314,A13
A12,107,SP-RS-A12-107,5.605404846,A21
A12,108,SP-RS-A12-108,10.42991096,A26
A12,109,SP-RS-A12-109,3.058558444,B24
A12,110,SP-RS-A12-110,0.206400791,A04
A12,111,SP-RS-A12-111,3.078212559,B01
A12,112,SP-RS-A12-112,18.46320291,A01
A12,113,SP-RS-A12-113,3.912712092,A01
A12,114,SP-RS-A12-114,4.576981115,B15
A12,115,SP-RS-A12-115,10.26335916,A01
A12,116,SP-RS-A12-116,13.41690867,A13
A12,117,SP-RS-A12-117,13.96513476,A04
A12,118,SP-RS-A12-118,12.42634715,A26
A12,119,SP-RS-A12-119,17.96458541,A21
A12,120,SP-RS-A12-120,10.90484276,B15
A12,121,SP-RS-A12-121,1.848767495,B37
A12,122,SP-RS-A12-122,7.161441633,A13
A12,123,SP-RS-A12-123,17.06903794,B26
A12,124,SP-RS-A12-124,7.671223407,A01
A12,125,SP-RS-A12-125,5.073836441,A04
A12,126,SP-RS-A12-126,1.074692973,B37
A12,127,SP-RS-A12-127,18.984761,A26
A12,128,SP-RS-A12-128,9.104610641,A13
A12,129,SP-RS-A12-129,17.42658557,A26
A12,130,SP-RS-A12-130,13.49756828,B01
A12,131,SP-RS-A12-131,0.631420968,A21
A12,132,SP-RS-A12-132,15.25237867,A01
A12,133,SP-RS-A12-133,9.360517414,B26
A12,134,SP-RS-A12-134,18.94637071,B37
A12,135,SP-RS-A12-135,0.300436653,A26
A12,136,SP-RS-A12-136,0.395479316,B26
A12,137,SP-RS-A12-137,11.43899441,A26
A12,138,SP-RS-A12-138,16.55499366,A21
B13,001,SP-RS-B13-001,18.50531637,A26
B13,002,SP-RS-B13-002,6.417580617,B24
B13,003,SP-RS-B13-003,0.981949348,A04
B13,004,SP-RS-B13-004,17.08081129,B37
B13,005,SP-RS-B13-005,5.298787906,A26
B13,006,SP-RS-B13-006,8.416541843,A21
B13,007,SP-RS-B13-007,1.453680476,B15
B13,008,SP-RS-B13-008,1.358776449,A01
B13,009,SP-RS-B13-009,11.70170236,B15
B13,010,SP-RS-B13-010,17.79125943,A04
B13,011,SP-RS-B13-011,4.233487429,B26
B13,012,SP-RS-B13-012,8.474492954,B24
B13,013,SP-RS-B13-013,2.922527374,B15
B13,014,SP-RS-B13-014,10.94613793,B15
B13,015,SP-RS-B13-015,14.66372205,B24
B13,016,SP-RS-B13-016,0.998166972,A26
B13,017,SP-RS-B13-017,10.22738576,B01
B13,018,SP-RS-B13-018,14.26173973,A26
B13,019,SP-RS-B13-019,3.59186122,B26
B13,020,SP-RS-B13-020,11.84004129,B37
B13,021,SP-RS-B13-021,0.199474903,B37
B13,022,SP-RS-B13-022,14.6554457,B01
B13,023,SP-RS-B13-023,15.46168523,A04
B13,024,SP-RS-B13-024,9.080649718,B26
B13,025,SP-RS-B13-025,7.719632373,B15
B13,026,SP-RS-B13-026,13.48013448,A13
B13,027,SP-RS-B13-027,8.392396442,B24
B13,028,SP-RS-B13-028,14.76481844,A01
B13,029,SP-RS-B13-029,11.01870451,A04
B13,030,SP-RS-B13-030,2.799521425,A26
B13,031,SP-RS-B13-031,1.881304116,B15
B13,032,SP-RS-B13-032,9.91585345,A26
B13,033,SP-RS-B13-033,2.63065098,A01
B13,034,SP-RS-B13-034,4.463443266,A21
B13,035,SP-RS-B13-035,4.339206948,A04
B13,036,SP-RS-B13-036,12.37296598,B01
B13,037,SP-RS-B13-037,18.03433406,A01
B13,038,SP-RS-B13-038,16.52414759,A04
B13,039,SP-RS-B13-039,7.147686511,A01
B13,040,SP-RS-B13-040,11.66656153,A01
B13,041,SP-RS-B13-041,16.67965375,B26
B13,042,SP-RS-B13-042,10.77585692,B01
B13,043,SP-RS-B13-043,14.11576271,B37
B13,044,SP-RS-B13-044,5.556119769,A13
B13,045,SP-RS-B13-045,6.432545692,B26
B13,046,SP-RS-B13-046,8.435103706,A01
B13,047,SP-RS-B13-047,1.684860331,B01
B13,048,SP-RS-B13-048,18.18239368,A21
B13,049,SP-RS-B13-049,18.51149231,B15
B13,050,SP-RS-B13-050,7.39154162,A13
B13,051,SP-RS-B13-051,9.720284308,B15
B13,052,SP-RS-B13-052,11.61383667,B24
B13,053,SP-RS-B13-053,18.61167943,A13
B13,054,SP-RS-B13-054,8.893381113,B37
B13,055,SP-RS-B13-055,16.27959001,B15
B13,056,SP-RS-B13-056,13.95712777,B24
B13,057,SP-RS-B13-057,12.33922081,A26
B13,058,SP-RS-B13-058,11.30541527,A04
B13,059,SP-RS-B13-059,0.290782097,A21
B13,060,SP-RS-B13-060,5.180239676,B01
B13,061,SP-RS-B13-061,14.22833444,A26
B13,062,SP-RS-B13-062,12.18150456,B15
B13,063,SP-RS-B13-063,15.95534675,A13
B13,064,SP-RS-B13-064,17.03992784,A26
B13,065,SP-RS-B13-065,2.12966749,A04
B13,066,SP-RS-B13-066,11.56133829,A21
B13,067,SP-RS-B13-067,10.72828969,B24
B13,068,SP-RS-B13-068,15.38592265,B15
B13,069,SP-RS-B13-069,9.826523341,A13
B13,070,SP-RS-B13-070,11.69762323,A13
B13,071,SP-RS-B13-071,9.428135225,A01
B13,072,SP-RS-B13-072,14.01534093,B15
B13,073,SP-RS-B13-073,0.558371493,B37
B13,074,SP-RS-B13-074,17.7940936,B01
B13,075,SP-RS-B13-075,18.29292441,B24
B13,076,SP-RS-B13-076,13.80225153,B24
B13,077,SP-RS-B13-077,9.97993034,B37
B13,078,SP-RS-B13-078,10.57577086,A04
B13,079,SP-RS-B13-079,10.34336808,A26
B13,080,SP-RS-B13-080,13.81043647,A01
B13,081,SP-RS-B13-081,0.876238221,B26
B13,082,SP-RS-B13-082,15.7765817,B37
B13,083,SP-RS-B13-083,8.177708541,A01
B13,084,SP-RS-B13-084,13.50671774,B26
B13,085,SP-RS-B13-085,12.79889487,B37
B13,086,SP-RS-B13-086,4.265395314,A04
B13,087,SP-RS-B13-087,10.04081829,A04
B13,088,SP-RS-B13-088,17.56062506,B26
B13,089,SP-RS-B13-089,5.361199826,A26
B13,090,SP-RS-B13-090,13.69299626,A04
B13,091,SP-RS-B13-091,13.98399414,B01
B13,092,SP-RS-B13-092,17.91449598,B26
B13,093,SP-RS-B13-093,7.160788907,B37
B13,094,SP-RS-B13-094,9.679399816,B24
B13,095,SP-RS-B13-095,0.432372165,B15
B13,096,SP-RS-B13-096,4.16791771,B26
B13,097,SP-RS-B13-097,3.754127372,B26
B13,098,SP-RS-B13-098,9.147651704,B37
B13,099,SP-RS-B13-099,7.867952292,B01
B13,100,SP-RS-B13-100,7.278006494,A01
B13,101,SP-RS-B13-101,11.78697022,A04
B13,102,SP-RS-B13-102,13.5788039,B15
B13,103,SP-RS-B13-103,11.32781618,B37
B13,104,SP-RS-B13-104,10.73651212,A01
B13,105,SP-RS-B13-105,13.6526757,B26
B13,106,SP-RS-B13-106,17.30412168,A13
B13,107,SP-RS-B13-107,15.35199601,B24
B13,108,SP-RS-B13-108,15.75954635,A01
B13,109,SP-RS-B13-109,10.7095864,A04
B13,110,SP-RS-B13-110,7.784658403,B37
B13,111,SP-RS-B13-111,10.80011069,B15
B13,112,SP-RS-B13-112,4.17985532,B24
B13,113,SP-RS-B13-113,5.180681235,A13
B13,114,SP-RS-B13-114,1.091586999,B26
B13,115,SP-RS-B13-115,10.49857007,B37
B13,116,SP-RS-B13-116,17.96191153,A26
B13,117,SP-RS-B13-117,9.31524676,B26
B13,118,SP-RS-B13-118,17.82145637,B24
B13,119,SP-RS-B13-119,16.94517951,B26
B13,120,SP-RS-B13-120,1.350247172,A13
B13,121,SP-RS-B13-121,19.28777716,A26
B13,122,SP-RS-B13-122,8.686819149,B26
B13,123,SP-RS-B13-123,6.982260335,A21
B13,124,SP-RS-B13-124,3.342073251,B37
B13,125,SP-RS-B13-125,7.247472749,A26
B13,126,SP-RS-B13-126,13.47931809,B24
B13,127,SP-RS-B13-127,14.48694374,B01
B13,128,SP-RS-B13-128,11.57572597,B37
B13,129,SP-RS-B13-129,9.552260732,A04
B13,130,SP-RS-B13-130,5.758865867,B01
B13,131,SP-RS-B13-131,3.987480043,B26
B13,132,SP-RS-B13-132,16.11499789,A21
B13,133,SP-RS-B13-133,6.267613494,B01
B13,134,SP-RS-B13-134,4.984160029,B24
B13,135,SP-RS-B13-135,16.67678321,B37
B13,136,SP-RS-B13-136,6.646783949,B15
B13,137,SP-RS-B13-137,5.143290713,B01
B13,138,SP-RS-B13-138,8.274089004,A04
B13,139,SP-RS-B13-139,14.36771922,B37
B13,140,SP-RS-B13-140,7.46495168,B37
B13,141,SP-RS-B13-141,5.064957761,A26
B13,142,SP-RS-B13-142,17.71653436,A21
B13,143,SP-RS-B13-143,8.988397676,A21
B13,144,SP-RS-B13-144,16.66927158,B15
B13,145,SP-RS-B13-145,7.867648711,B24
B13,146,SP-RS-B13-146,6.763865962,B01
B13,147,SP-RS-B13-147,5.752945927,B37
B13,148,SP-RS-B13-148,6.467688069,B26
B13,149,SP-RS-B13-149,19.24934365,B24
B13,150,SP-RS-B13-150,3.583419188,B37
B13,151,SP-RS-B13-151,18.1780921,A01
B13,152,SP-RS-B13-152,15.76743329,B15
B13,153,SP-RS-B13-153,7.407429984,A01
B13,154,SP-RS-B13-154,6.614851163,B01
B13,155,SP-RS-B13-155,9.811415362,A21
B13,156,SP-RS-B13-156,14.41897896,B24
B13,157,SP-RS-B13-157,1.956710568,A26
B13,158,SP-RS-B13-158,12.55411363,A26
B13,159,SP-RS-B13-159,2.628481049,A26
B13,160,SP-RS-B13-160,17.29913199,B26
B13,161,SP-RS-B13-161,6.550002661,A13
B13,162,SP-RS-B13-162,1.598084164,B26
B13,163,SP-RS-B13-163,3.357164462,B24
B34,001,SP-RS-B34-001,4.31790345,A01
B34,002,SP-RS-B34-002,15.16128194,A01
B34,003,SP-RS-B34-003,14.62091384,A01
B34,004,SP-RS-B34-004,7.903945702,A21
B34,005,SP-RS-B34-005,8.723401951,A01
B34,006,SP-RS-B34-006,6.546719766,B15
B34,007,SP-RS-B34-007,13.88010626,B01
B34,008,SP-RS-B34-008,15.06504094,B37
B34,009,SP-RS-B34-009,3.174048603,B01
B34,010,SP-RS-B34-010,9.442149737,B01
B34,011,SP-RS-B34-011,5.277381216,B24
B34,012,SP-RS-B34-012,11.4652946,B15
B34,013,SP-RS-B34-013,13.86860921,A26
B34,014,SP-RS-B34-014,17.80337921,B15
B34,015,SP-RS-B34-015,10.29087659,A13
B34,016,SP-RS-B34-016,17.74318845,A13
B34,017,SP-RS-B34-017,2.171905142,A01
B34,018,SP-RS-B34-018,15.24861082,B01
B34,019,SP-RS-B34-019,14.96773182,A21
B34,020,SP-RS-B34-020,12.89949049,B37
B34,021,SP-RS-B34-021,3.76506046,B24
B34,022,SP-RS-B34-022,16.11114708,B01
B34,023,SP-RS-B34-023,18.7996021,B26
B34,024,SP-RS-B34-024,18.41159968,B01
B34,025,SP-RS-B34-025,12.37673897,B24
B34,026,SP-RS-B34-026,3.541890159,A26
B34,027,SP-RS-B34-027,18.05319115,B37
B34,028,SP-RS-B34-028,10.00381852,B15
B34,029,SP-RS-B34-029,6.698132368,B15
B34,030,SP-RS-B34-030,18.17589459,A01
B34,031,SP-RS-B34-031,18.09545617,B26
B34,032,SP-RS-B34-032,8.746533177,B37
B34,033,SP-RS-B34-033,2.3612728,A21
B34,034,SP-RS-B34-034,2.640709436,A04
B34,035,SP-RS-B34-035,9.555845961,A21
B34,036,SP-RS-B34-036,6.773573077,A01
B34,037,SP-RS-B34-037,12.61755845,A01
B34,038,SP-RS-B34-038,9.361160194,B15
B34,039,SP-RS-B34-039,16.28690504,B26
B34,040,SP-RS-B34-040,19.14273152,A13
B34,041,SP-RS-B34-041,0.371638256,A01
B34,042,SP-RS-B34-042,2.824826432,A21
B34,043,SP-RS-B34-043,0.98174882,A26
B34,044,SP-RS-B34-044,3.06886153,B37
B34,045,SP-RS-B34-045,2.454399187,B15
B34,046,SP-RS-B34-046,14.05790451,A13
B34,047,SP-RS-B34-047,10.20618302,B24
B34,048,SP-RS-B34-048,7.305135524,B15
B34,049,SP-RS-B34-049,13.54211084,B26
B34,050,SP-RS-B34-050,18.80392673,B26
B34,051,SP-RS-B34-051,6.675673351,A04
B34,052,SP-RS-B34-052,3.483905762,B15
B34,053,SP-RS-B34-053,4.475426043,A13
B34,054,SP-RS-B34-054,9.448305064,A13
B34,055,SP-RS-B34-055,13.15853059,A26
B34,056,SP-RS-B34-056,3.397187912,A04
B34,057,SP-RS-B34-057,1.3224786,B37
B34,058,SP-RS-B34-058,2.776456884,A04
B34,059,SP-RS-B34-059,16.8083385,B24
B34,060,SP-RS-B34-060,9.279767999,A21
B34,061,SP-RS-B34-061,15.20905538,B15
B34,062,SP-RS-B34-062,17.21263612,A01
B34,063,SP-RS-B34-063,3.96967817,A04
B34,064,SP-RS-B34-064,14.814739,B26
B34,065,SP-RS-B34-065,4.403393873,B01
B34,066,SP-RS-B34-066,9.42917277,A01
B34,067,SP-RS-B34-067,14.40051403,A21
B34,068,SP-RS-B34-068,14.53545901,B15
B34,069,SP-RS-B34-069,11.57021445,B01
B34,070,SP-RS-B34-070,18.66793099,B37
B34,071,SP-RS-B34-071,8.073030983,A01
B34,072,SP-RS-B34-072,6.640237552,B01
B34,073,SP-RS-B34-073,16.85363357,A01
B34,074,SP-RS-B34-074,10.26825561,B01
B34,075,SP-RS-B34-075,8.066996959,B37
B34,076,SP-RS-B34-076,1.265237526,A04
B34,077,SP-RS-B34-077,12.50712353,A26
B34,078,SP-RS-B34-078,10.11973659,A26
B34,079,SP-RS-B34-079,8.972771788,B37
B34,080,SP-RS-B34-080,0.992985298,B26
B34,081,SP-RS-B34-081,1.816689217,A21
B34,082,SP-RS-B34-082,17.90484314,A13
B34,083,SP-RS-B34-083,5.54515514,B15
B34,084,SP-RS-B34-084,15.09389175,A21
B34,085,SP-RS-B34-085,13.17564013,A04
B34,086,SP-RS-B34-086,6.561173945,A26
B34,087,SP-RS-B34-087,6.170626945,A13
B34,088,SP-RS-B34-088,19.06134399,A04
B34,089,SP-RS-B34-089,9.577616637,B01
B34,090,SP-RS-B34-090,6.897170199,B01
B34,091,SP-RS-B34-091,2.446232001,B24
B34,092,SP-RS-B34-092,2.566582949,B15
B34,093,SP-RS-B34-093,10.91307327,A13
B34,094,SP-RS-B34-094,9.384704322,A21
B34,095,SP-RS-B34-095,8.712817227,B24
B34,096,SP-RS-B34-096,17.45901874,B15
B34,097,SP-RS-B34-097,5.096084635,B26
B34,098,SP-RS-B34-098,0.405345271,B24
B34,099,SP-RS-B34-099,16.13428582,A13
B34,100,SP-RS-B34-100,8.413945199,B24
B34,101,SP-RS-B34-101,6.137511725,B37
B34,102,SP-RS-B34-102,5.150329437,A26
B34,103,SP-RS-B34-103,4.578534481,B37
B34,104,SP-RS-B34-104,3.420691497,B24
B34,105,SP-RS-B34-105,14.45413051,B24
B34,106,SP-RS-B34-106,12.31873834,B37
B34,107,SP-RS-B34-107,7.099095354,A13
B34,108,SP-RS-B34-108,10.12950867,B26
B34,109,SP-RS-B34-109,12.53947223,A04
B34,110,SP-RS-B34-110,13.85001953,A01
B34,111,SP-RS-B34-111,4.630410397,A01
B34,112,SP-RS-B34-112,15.19313863,A26
B34,113,SP-RS-B34-113,14.05449113,B01
B34,114,SP-RS-B34-114,16.32880856,B15
B34,115,SP-RS-B34-115,15.06006496,B26
B34,116,SP-RS-B34-116,16.9333973,A04
B34,117,SP-RS-B34-117,17.46618244,B26
B34,118,SP-RS-B34-118,11.51444234,B01
B34,119,SP-RS-B34-119,14.60849132,B01
B34,120,SP-RS-B34-120,8.409118003,B01
B34,121,SP-RS-B34-121,8.766577891,B01
B34,122,SP-RS-B34-122,9.670394428,B15
B34,123,SP-RS-B34-123,6.795158823,A21
B34,124,SP-RS-B34-124,10.45027462,B01
B34,125,SP-RS-B34-125,11.79774805,B24
B34,126,SP-RS-B34-126,13.41177283,B26
B34,127,SP-RS-B34-127,5.937025815,B15
B34,128,SP-RS-B34-128,17.95964137,B26
B34,129,SP-RS-B34-129,9.244281186,B37
B34,130,SP-RS-B34-130,7.979421511,B26
B34,131,SP-RS-B34-131,2.327853693,B24
B34,132,SP-RS-B34-132,4.553270523,B01
B34,133,SP-RS-B34-133,4.475654518,B24
B34,134,SP-RS-B34-134,13.22514922,B15
B34,135,SP-RS-B34-135,10.21536511,A21
B34,136,SP-RS-B34-136,16.0289526,B24
B34,137,SP-RS-B34-137,10.48360249,A04
B34,138,SP-RS-B34-138,19.11964164,A26
B34,139,SP-RS-B34-139,11.42097293,B24
B34,140,SP-RS-B34-140,13.20258973,B37
B34,141,SP-RS-B34-141,13.37915574,B24
B34,142,SP-RS-B34-142,0.147367915,A04
B34,143,SP-RS-B34-143,12.2538275,B37
B34,144,SP-RS-B34-144,10.58411567,B15
B34,145,SP-RS-B34-145,7.109509459,A04
