pileno,pileseq,markno,unitw,topile
B22,024,SP-RT-B22-024,14.92872138,cn2
B22,025,SP-RT-B22-025,3.987379145,cn2
B22,026,SP-RT-B22-026,1.661921132,cn2
B22,027,SP-RT-B22-027,16.45200105,cn2
B22,028,SP-RT-B22-028,10.39044783,cn2
B22,029,SP-RT-B22-029,4.909862101,cn2
B22,030,SP-RT-B22-030,14.01947307,cn2
B22,031,SP-RT-B22-031,5.143706309,cn2
B22,032,SP-RT-B22-032,3.256097661,cn2
B22,033,SP-RT-B22-033,10.32377344,cn2
B22,034,SP-RT-B22-034,13.08707058,cn2
B22,035,SP-RT-B22-035,9.915163707,cn2
B22,036,SP-RT-B22-036,12.70921117,cn2
B22,037,SP-RT-B22-037,0.310342911,cn2
B22,038,SP-RT-B22-038,12.73353397,cn2
B22,039,SP-RT-B22-039,6.382160121,cn2
B22,040,SP-RT-B22-040,17.06689835,cn2
B22,041,SP-RT-B22-041,10.94367438,cn2
B22,042,SP-RT-B22-042,7.470454281,cn2
B22,043,SP-RT-B22-043,19.16012349,cn2
B22,044,SP-RT-B22-044,15.55912784,cn2
B22,045,SP-RT-B22-045,16.89462576,cn2
B22,046,SP-RT-B22-046,0.988650335,cn2
B22,047,SP-RT-B22-047,1.895021986,cn2
B22,048,SP-RT-B22-048,5.764807275,cn2
B22,049,SP-RT-B22-049,12.47944719,cn2
B22,050,SP-RT-B22-050,18.00023597,cn2
B22,051,SP-RT-B22-051,12.75015161,cn2
B22,052,SP-RT-B22-052,6.816979019,cn2
B22,053,SP-RT-B22-053,16.58545136,cn2
B22,054,SP-RT-B22-054,7.186773381,cn2
B22,055,SP-RT-B22-055,10.46770151,cn2
B22,056,SP-RT-B22-056,16.6671266,cn2
B22,057,SP-RT-B22-057,9.007246399,cn2
B22,058,SP-RT-B22-058,1.833637274,cn2
B22,059,SP-RT-B22-059,10.43382939,cn2
B22,060,SP-RT-B22-060,7.695809778,cn2
B22,061,SP-RT-B22-061,14.66930988,cn2
B22,062,SP-RT-B22-062,5.978648696,cn2
B22,063,SP-RT-B22-063,9.054018662,cn2
B22,064,SP-RT-B22-064,4.157440376,cn2
B22,065,SP-RT-B22-065,8.316685466,cn2
B22,066,SP-RT-B22-066,3.735327352,cn2
B22,067,SP-RT-B22-067,5.445391407,cn2
B22,068,SP-RT-B22-068,2.562121226,cn2
B22,069,SP-RT-B22-069,3.033083189,cn2
B22,070,SP-RT-B22-070,2.6907825,cn2
B22,071,SP-RT-B22-071,16.65141921,cn2
B22,072,SP-RT-B22-072,13.52444529,cn2
B22,073,SP-RT-B22-073,0.897380033,cn2
B22,074,SP-RT-B22-074,1.852211476,cn2
B22,075,SP-RT-B22-075,3.982612885,cn2
B22,076,SP-RT-B22-076,0.591775591,cn2
B22,077,SP-RT-B22-077,4.975070253,cn2
B22,078,SP-RT-B22-078,13.04755467,cn2
B22,079,SP-RT-B22-079,14.26724936,cn2
B22,080,SP-RT-B22-080,16.65309099,cn2
B22,081,SP-RT-B22-081,3.172649806,cn2
B22,082,SP-RT-B22-082,4.73566877,cn2
B22,083,SP-RT-B22-083,13.92532721,cn2
B22,084,SP-RT-B22-084,12.35293875,cn2
B22,085,SP-RT-B22-085,18.0364572,cn2
B22,086,SP-RT-B22-086,7.128057288,cn2
B22,087,SP-RT-B22-087,1.809536358,cn2
B22,088,SP-RT-B22-088,16.55249525,cn2
B22,089,SP-RT-B22-089,18.38062011,cn2
B22,090,SP-RT-B22-090,19.20315454,cn2
B22,091,SP-RT-B22-091,13.57663038,cn2
B22,092,SP-RT-B22-092,3.366283542,cn2
B22,093,SP-RT-B22-093,4.182458542,cn2
B22,094,SP-RT-B22-094,10.34408177,cn2
B22,095,SP-RT-B22-095,16.24162251,cn2
B22,096,SP-RT-B22-096,15.50130185,cn2
B22,097,SP-RT-B22-097,4.693303758,cn2
B22,098,SP-RT-B22-098,14.42776833,cn2
B22,099,SP-RT-B22-099,18.43242318,cn2
B22,100,SP-RT-B22-100,16.85189465,cn2
B22,101,SP-RT-B22-101,13.0741805,cn2
B22,102,SP-RT-B22-102,7.488825935,cn2
B22,103,SP-RT-B22-103,7.70366624,cn2
B22,104,SP-RT-B22-104,8.942376088,cn2
B22,105,SP-RT-B22-105,4.279198882,cn2
B22,106,SP-RT-B22-106,14.90719482,cn2
B22,107,SP-RT-B22-107,10.92703421,cn2
B22,108,SP-RT-B22-108,5.404970729,cn2
B22,109,SP-RT-B22-109,6.890893885,cn2
B22,110,SP-RT-B22-110,13.70041179,cn2
B22,111,SP-RT-B22-111,5.890449158,cn2
B22,112,SP-RT-B22-112,18.94122414,cn2
B22,113,SP-RT-B22-113,15.09681242,cn2
B22,114,SP-RT-B22-114,12.52805997,cn2
B22,115,SP-RT-B22-115,3.119234619,cn2
B22,116,SP-RT-B22-116,15.97670916,cn2
B22,117,SP-RT-B22-117,3.368184453,cn2
B22,118,SP-RT-B22-118,10.93617062,cn2
B22,119,SP-RT-B22-119,1.593959644,cn2
B22,120,SP-RT-B22-120,9.317621461,cn2
B22,121,SP-RT-B22-121,8.009979432,cn2
B22,122,SP-RT-B22-122,12.89626152,cn2
B22,123,SP-RT-B22-123,6.31299024,cn2
B22,124,SP-RT-B22-124,13.42212167,cn2
B22,125,SP-RT-B22-125,0.683275371,cn2
B22,126,SP-RT-B22-126,18.49517441,cn2
B22,127,SP-RT-B22-127,5.761609436,cn2
B22,128,SP-RT-B22-128,9.770821502,cn2
B22,129,SP-RT-B22-129,6.227870336,cn2
B22,130,SP-RT-B22-130,6.903954466,cn2
B22,131,SP-RT-B22-131,12.38317288,cn2
B22,132,SP-RT-B22-132,0.726717731,cn2
B22,133,SP-RT-B22-133,8.333218528,cn2
B22,134,SP-RT-B22-134,17.41180176,cn2
B22,135,SP-RT-B22-135,18.37773691,cn2
B22,136,SP-RT-B22-136,6.218628176,cn2
B22,137,SP-RT-B22-137,17.33406536,cn2
B22,138,SP-RT-B22-138,1.15611947,cn2
B22,139,SP-RT-B22-139,6.472290594,cn2
B22,140,SP-RT-B22-140,3.020351024,cn2
B22,141,SP-RT-B22-141,18.19045396,cn2
B22,142,SP-RT-B22-142,14.32415668,cn2
B22,143,SP-RT-B22-143,6.495589746,cn2
A19,001,SP-RT-A19-001,2.320175514,cn2
A19,002,SP-RT-A19-002,10.73019314,cn2
A19,003,SP-RT-A19-003,15.53802164,cn2
A19,004,SP-RT-A19-004,15.92759689,cn2
A19,005,SP-RT-A19-005,5.220912978,cn2
A19,006,SP-RT-A19-006,12.20669391,cn2
A19,007,SP-RT-A19-007,16.37160082,cn2
A19,008,SP-RT-A19-008,12.49131522,cn2
A19,009,SP-RT-A19-009,5.194822608,cn2
A19,010,SP-RT-A19-010,9.245161661,cn2
A19,011,SP-RT-A19-011,4.806154578,cn2
A19,012,SP-RT-A19-012,18.54552252,cn2
A19,013,SP-RT-A19-013,15.39538535,cn2
A19,014,SP-RT-A19-014,11.79822549,cn2
A19,015,SP-RT-A19-015,18.45240997,cn2
A19,016,SP-RT-A19-016,10.14573311,cn2
A19,017,SP-RT-A19-017,14.27860014,cn2
A19,018,SP-RT-A19-018,13.16344865,cn2
A19,019,SP-RT-A19-019,14.18417506,cn2
A19,020,SP-RT-A19-020,17.80326715,cn2
A19,021,SP-RT-A19-021,15.87517091,cn2
A19,022,SP-RT-A19-022,10.17154926,cn2
A19,023,SP-RT-A19-023,3.506735331,cn2
A19,024,SP-RT-A19-024,2.506311166,cn2
A19,025,SP-RT-A19-025,13.03511859,cn2
A19,026,SP-RT-A19-026,13.92212005,cn2
A19,027,SP-RT-A19-027,9.071878543,cn2
A19,028,SP-RT-A19-028,10.75819262,cn2
A19,029,SP-RT-A19-029,15.92439882,cn2
A19,030,SP-RT-A19-030,7.452820549,cn2
A19,031,SP-RT-A19-031,3.875632253,cn2
A19,032,SP-RT-A19-032,1.588213848,cn2
A19,033,SP-RT-A19-033,8.371929787,cn2
A19,034,SP-RT-A19-034,4.308501084,cn2
A19,035,SP-RT-A19-035,13.60809031,cn2
A19,036,SP-RT-A19-036,16.1204584,cn2
A19,037,SP-RT-A19-037,14.57254911,cn2
A19,038,SP-RT-A19-038,4.984347692,cn2
A19,039,SP-RT-A19-039,14.56507503,cn2
A19,040,SP-RT-A19-040,2.599243607,cn2
A19,041,SP-RT-A19-041,5.755155839,cn2
A19,042,SP-RT-A19-042,4.991264308,cn2
A19,043,SP-RT-A19-043,1.237669589,cn2
A19,044,SP-RT-A19-044,13.13815547,cn2
A19,045,SP-RT-A19-045,2.392131199,cn2
A19,046,SP-RT-A19-046,1.116063055,cn2
A19,047,SP-RT-A19-047,10.34606416,cn2
A19,048,SP-RT-A19-048,2.132613621,cn2
A19,049,SP-RT-A19-049,0.827538089,cn2
A19,050,SP-RT-A19-050,11.32563182,cn2
A19,051,SP-RT-A19-051,17.69089256,cn2
A19,052,SP-RT-A19-052,9.249587486,cn2
A19,053,SP-RT-A19-053,8.616299183,cn2
A19,054,SP-RT-A19-054,6.088120393,cn2
A19,055,SP-RT-A19-055,4.12824496,cn2
A19,056,SP-RT-A19-056,2.412313543,cn2
A19,057,SP-RT-A19-057,5.691299174,cn2
A19,058,SP-RT-A19-058,2.460904231,cn2
A19,059,SP-RT-A19-059,10.88786831,cn2
A19,060,SP-RT-A19-060,12.10924957,cn2
A19,061,SP-RT-A19-061,13.68915852,cn2
A19,062,SP-RT-A19-062,4.372701688,cn2
A19,063,SP-RT-A19-063,10.9911956,cn2
A19,064,SP-RT-A19-064,12.64020217,cn2
A19,065,SP-RT-A19-065,17.62640836,cn2
A19,066,SP-RT-A19-066,6.665709684,cn2
A19,067,SP-RT-A19-067,17.44600317,cn2
A19,068,SP-RT-A19-068,4.213339675,cn2
A19,069,SP-RT-A19-069,12.22808239,cn2
A19,070,SP-RT-A19-070,9.226703111,cn2
A19,071,SP-RT-A19-071,17.71060179,cn2
A19,072,SP-RT-A19-072,9.434634846,cn2
A19,073,SP-RT-A19-073,9.619024495,cn2
A19,074,SP-RT-A19-074,7.195613801,cn2
A19,075,SP-RT-A19-075,0.901292554,cn2
A19,076,SP-RT-A19-076,0.830108774,cn2
A19,077,SP-RT-A19-077,10.18316339,cn2
A19,078,SP-RT-A19-078,1.082161498,cn2
A19,079,SP-RT-A19-079,6.721208174,cn2
A19,080,SP-RT-A19-080,17.67720352,cn2
A19,081,SP-RT-A19-081,0.53249132,cn2
A19,082,SP-RT-A19-082,2.507342015,cn2
A19,083,SP-RT-A19-083,19.17383826,cn2
A19,084,SP-RT-A19-084,4.973482996,cn2
A19,085,SP-RT-A19-085,3.368818964,cn2
A19,086,SP-RT-A19-086,7.00173344,cn2
A19,087,SP-RT-A19-087,15.06806939,cn2
A19,088,SP-RT-A19-088,12.4396534,cn2
A19,089,SP-RT-A19-089,8.526749387,cn2
A19,090,SP-RT-A19-090,17.81751305,cn2
A19,091,SP-RT-A19-091,15.98614572,cn2
A19,092,SP-RT-A19-092,8.915605005,cn2
A19,093,SP-RT-A19-093,10.54890658,cn2
A19,094,SP-RT-A19-094,3.112301905,cn2
A19,095,SP-RT-A19-095,9.604020309,cn2
A19,096,SP-RT-A19-096,18.27754727,cn2
A19,097,SP-RT-A19-097,3.468358165,cn2
A19,098,SP-RT-A19-098,2.105758867,cn2
A19,099,SP-RT-A19-099,13.77472492,cn2
A19,100,SP-RT-A19-100,3.577996743,cn2
A19,101,SP-RT-A19-101,12.53067431,cn2
A19,102,SP-RT-A19-102,1.212584544,cn2
A19,103,SP-RT-A19-103,8.052755312,cn2
A19,104,SP-RT-A19-104,7.084717968,cn2
A19,105,SP-RT-A19-105,0.651580148,cn2
A19,106,SP-RT-A19-106,15.7464586,cn2
A19,107,SP-RT-A19-107,11.70290453,cn2
A19,108,SP-RT-A19-108,19.24711919,cn2
A19,109,SP-RT-A19-109,5.383435127,cn2
A19,110,SP-RT-A19-110,0.171674991,cn2
A19,111,SP-RT-A19-111,17.5048614,cn2
A19,112,SP-RT-A19-112,9.825473171,cn2
A19,113,SP-RT-A19-113,6.22250622,cn2
A19,114,SP-RT-A19-114,1.339831911,cn2
A19,115,SP-RT-A19-115,17.78893369,cn2
A19,116,SP-RT-A19-116,2.015213023,cn2
A19,117,SP-RT-A19-117,4.142805072,cn2
A19,118,SP-RT-A19-118,2.678027754,cn2
A19,119,SP-RT-A19-119,18.72537446,cn2
A19,120,SP-RT-A19-120,14.53310433,cn2
A19,121,SP-RT-A19-121,10.78490282,cn2
A19,122,SP-RT-A19-122,3.950473477,cn2
A19,123,SP-RT-A19-123,2.094807703,cn2
A19,124,SP-RT-A19-124,17.99203811,cn2
A19,125,SP-RT-A19-125,2.228467793,cn2
A19,126,SP-RT-A19-126,1.572124085,cn2
A19,127,SP-RT-A19-127,1.194869842,cn2
A19,128,SP-RT-A19-128,8.416264287,cn2
A19,129,SP-RT-A19-129,4.647796123,cn2
A19,130,SP-RT-A19-130,14.15458161,cn2
A19,131,SP-RT-A19-131,6.633151906,cn2
A19,132,SP-RT-A19-132,10.41316074,cn2
A19,133,SP-RT-A19-133,18.81801634,cn2
A19,134,SP-RT-A19-134,9.295791892,cn2
A19,135,SP-RT-A19-135,18.61318897,cn2
A19,136,SP-RT-A19-136,1.21541777,cn2
A19,137,SP-RT-A19-137,17.59954973,cn2
A19,138,SP-RT-A19-138,9.564989001,cn2
A19,139,SP-RT-A19-139,15.24269049,cn2
A19,140,SP-RT-A19-140,17.95370418,cn2
A19,141,SP-RT-A19-141,6.833692899,cn2
A19,142,SP-RT-A19-142,1.177562448,cn2
A19,143,SP-RT-A19-143,18.54984289,cn2
A19,144,SP-RT-A19-144,18.69997734,cn2
A19,145,SP-RT-A19-145,11.39396245,cn2
A19,146,SP-RT-A19-146,2.444274704,cn2
A19,147,SP-RT-A19-147,9.83046336,cn2
A19,148,SP-RT-A19-148,4.478187849,cn2
A19,149,SP-RT-A19-149,4.957289347,cn2
A19,150,SP-RT-A19-150,11.9408667,cn2
A19,151,SP-RT-A19-151,16.69416158,cn2
A19,152,SP-RT-A19-152,3.555530116,cn2
A19,153,SP-RT-A19-153,18.79958927,cn2
B20,001,SP-RT-B20-001,8.739198914,cn2
B20,002,SP-RT-B20-002,12.89056854,cn2
B20,003,SP-RT-B20-003,16.62164785,cn2
B20,004,SP-RT-B20-004,13.2329104,cn2
B20,005,SP-RT-B20-005,0.944704071,cn2
B20,006,SP-RT-B20-006,1.140658999,cn2
B20,007,SP-RT-B20-007,6.713390987,cn2
B20,008,SP-RT-B20-008,15.22298587,cn2
B20,009,SP-RT-B20-009,6.300069185,cn2
B20,010,SP-RT-B20-010,10.15772156,cn2
B20,011,SP-RT-B20-011,7.646368339,cn2
B20,012,SP-RT-B20-012,0.273635096,cn2
B20,013,SP-RT-B20-013,1.038330206,cn2
B20,014,SP-RT-B20-014,4.236821655,cn2
B20,015,SP-RT-B20-015,15.12569069,cn2
B20,016,SP-RT-B20-016,2.831244025,cn2
B20,017,SP-RT-B20-017,9.967196457,cn2
B20,018,SP-RT-B20-018,2.878772214,cn2
B20,019,SP-RT-B20-019,5.623289737,cn2
B20,020,SP-RT-B20-020,7.791799933,cn2
B20,021,SP-RT-B20-021,0.53039458,cn2
B20,022,SP-RT-B20-022,4.740760236,cn2
B20,023,SP-RT-B20-023,16.65569413,cn2
B20,024,SP-RT-B20-024,4.729647405,cn2
B20,025,SP-RT-B20-025,5.673566697,cn2
B20,026,SP-RT-B20-026,1.774768174,cn2
B20,027,SP-RT-B20-027,15.92725793,cn2
B20,028,SP-RT-B20-028,9.990993231,cn2
B20,029,SP-RT-B20-029,12.25603296,cn2
B20,030,SP-RT-B20-030,13.86646142,cn2
B20,031,SP-RT-B20-031,17.15989791,cn2
B20,032,SP-RT-B20-032,18.05605833,cn2
B20,033,SP-RT-B20-033,3.28655735,cn2
B20,034,SP-RT-B20-034,5.118013001,cn2
B20,035,SP-RT-B20-035,10.99008476,cn2
B20,036,SP-RT-B20-036,8.17739899,cn2
B20,037,SP-RT-B20-037,17.40827042,cn2
B20,038,SP-RT-B20-038,12.17410967,cn2
B20,039,SP-RT-B20-039,6.680813277,cn2
B20,040,SP-RT-B20-040,15.7299582,cn2
B20,041,SP-RT-B20-041,15.66809082,cn2
B20,042,SP-RT-B20-042,9.93021827,cn2
B20,043,SP-RT-B20-043,5.904073209,cn2
B20,044,SP-RT-B20-044,11.95755546,cn2
B20,045,SP-RT-B20-045,17.62191452,cn2
B20,046,SP-RT-B20-046,1.632089719,cn2
B20,047,SP-RT-B20-047,4.74213718,cn2
B20,048,SP-RT-B20-048,14.5354943,cn2
B20,049,SP-RT-B20-049,12.16370746,cn2
B20,050,SP-RT-B20-050,15.39955021,cn2
B20,051,SP-RT-B20-051,16.7449761,cn2
B20,052,SP-RT-B20-052,6.380001747,cn2
B20,053,SP-RT-B20-053,8.678010321,cn2
B20,054,SP-RT-B20-054,6.89529887,cn2
B20,055,SP-RT-B20-055,0.999328,cn2
B20,056,SP-RT-B20-056,11.92564625,cn2
B20,057,SP-RT-B20-057,13.44373823,cn2
B20,058,SP-RT-B20-058,1.1332576,cn2
B20,059,SP-RT-B20-059,18.94332746,cn2
B20,060,SP-RT-B20-060,11.62287937,cn2
B20,061,SP-RT-B20-061,9.082348143,cn2
B20,062,SP-RT-B20-062,10.97185953,cn2
B20,063,SP-RT-B20-063,13.0272819,cn2
B20,064,SP-RT-B20-064,6.729095508,cn2
B20,065,SP-RT-B20-065,15.63676643,cn2
B20,066,SP-RT-B20-066,5.867264987,cn2
B20,067,SP-RT-B20-067,13.22648796,cn2
B20,068,SP-RT-B20-068,12.01883581,cn2
B20,069,SP-RT-B20-069,3.022723445,cn2
B20,070,SP-RT-B20-070,7.022867853,cn2
B20,071,SP-RT-B20-071,7.429930426,cn2
B20,072,SP-RT-B20-072,14.55651758,cn2
B20,073,SP-RT-B20-073,13.28177897,cn2
B20,074,SP-RT-B20-074,17.01033471,cn2
B20,075,SP-RT-B20-075,8.234629847,cn2
B20,076,SP-RT-B20-076,18.75519783,cn2
B20,077,SP-RT-B20-077,16.96178563,cn2
B20,078,SP-RT-B20-078,8.630266839,cn2
B20,079,SP-RT-B20-079,0.920757572,cn2
B20,080,SP-RT-B20-080,6.884832175,cn2
B20,081,SP-RT-B20-081,9.389386469,cn2
B20,082,SP-RT-B20-082,2.860658799,cn2
B20,083,SP-RT-B20-083,1.096055318,cn2
B20,084,SP-RT-B20-084,4.811779394,cn2
B20,085,SP-RT-B20-085,8.408007393,cn2
B20,086,SP-RT-B20-086,15.8532201,cn2
B20,087,SP-RT-B20-087,0.621826016,cn2
B20,088,SP-RT-B20-088,14.47597639,cn2
B20,089,SP-RT-B20-089,6.388385639,cn2
B20,090,SP-RT-B20-090,10.00178874,cn2
B20,091,SP-RT-B20-091,5.224320473,cn2
B20,092,SP-RT-B20-092,13.96162582,cn2
B20,093,SP-RT-B20-093,14.01888054,cn2
B20,094,SP-RT-B20-094,18.37462538,cn2
B20,095,SP-RT-B20-095,13.4471307,cn2
B20,096,SP-RT-B20-096,17.17798789,cn2
B20,097,SP-RT-B20-097,10.37435783,cn2
B20,098,SP-RT-B20-098,13.76022206,cn2
B20,099,SP-RT-B20-099,8.475676333,cn2
B20,100,SP-RT-B20-100,17.65168299,cn2
B20,101,SP-RT-B20-101,7.343206228,cn2
B20,102,SP-RT-B20-102,3.675784305,cn2
B20,103,SP-RT-B20-103,2.146207567,cn2
B20,104,SP-RT-B20-104,3.353317039,cn2
B20,105,SP-RT-B20-105,16.45764201,cn2
B20,106,SP-RT-B20-106,9.814683437,cn2
B20,107,SP-RT-B20-107,5.900123095,cn2
B20,108,SP-RT-B20-108,17.6815817,cn2
B20,109,SP-RT-B20-109,15.20692675,cn2
B20,110,SP-RT-B20-110,17.97064123,cn2
B20,111,SP-RT-B20-111,10.92088062,cn2
B20,112,SP-RT-B20-112,6.304239464,cn2
B20,113,SP-RT-B20-113,5.029117181,cn2
B20,114,SP-RT-B20-114,18.9685174,cn2
B20,115,SP-RT-B20-115,12.43109695,cn2
B20,116,SP-RT-B20-116,18.26764393,cn2
B20,117,SP-RT-B20-117,5.968872265,cn2
B20,118,SP-RT-B20-118,8.001751008,cn2
B20,119,SP-RT-B20-119,7.367680546,cn2
B20,120,SP-RT-B20-120,9.600063746,cn2
B20,121,SP-RT-B20-121,6.593506055,cn2
B20,122,SP-RT-B20-122,5.8288325,cn2
B20,123,SP-RT-B20-123,15.42574373,cn2
B20,124,SP-RT-B20-124,13.09360546,cn2
B20,125,SP-RT-B20-125,4.188956694,cn2
B20,126,SP-RT-B20-126,6.675275075,cn2
B20,127,SP-RT-B20-127,16.73082212,cn2
B20,128,SP-RT-B20-128,1.609406056,cn2
B20,129,SP-RT-B20-129,6.379910976,cn2
B20,130,SP-RT-B20-130,16.57922501,cn2
B20,131,SP-RT-B20-131,10.95217563,cn2
B20,132,SP-RT-B20-132,9.079470727,cn2
B20,133,SP-RT-B20-133,16.31977737,cn2
B20,134,SP-RT-B20-134,6.669208691,cn2
B20,135,SP-RT-B20-135,5.840883416,cn2
B20,136,SP-RT-B20-136,10.00896891,cn2
B20,137,SP-RT-B20-137,9.435924122,cn2
B20,138,SP-RT-B20-138,13.59235169,cn2
B20,139,SP-RT-B20-139,11.86226593,cn2
B20,140,SP-RT-B20-140,13.4059643,cn2
B20,141,SP-RT-B20-141,9.719857645,cn2
B20,142,SP-RT-B20-142,1.995539786,cn2
B20,143,SP-RT-B20-143,11.74596537,cn2
B20,144,SP-RT-B20-144,2.752249897,cn2
B20,145,SP-RT-B20-145,3.333921509,cn2
B40,001,SP-RT-B40-001,1.764398212,cn3
B40,002,SP-RT-B40-002,17.46544255,cn3
B40,003,SP-RT-B40-003,17.68455107,cn3
B40,004,SP-RT-B40-004,7.273461914,cn3
B40,005,SP-RT-B40-005,7.079930641,cn3
B40,006,SP-RT-B40-006,12.59287877,cn3
B40,007,SP-RT-B40-007,0.952455235,cn3
B40,008,SP-RT-B40-008,7.510270628,cn3
B40,009,SP-RT-B40-009,11.76485246,cn3
B40,010,SP-RT-B40-010,3.229650628,cn3
B40,011,SP-RT-B40-011,6.774032402,cn3
B40,012,SP-RT-B40-012,10.80736092,cn3
B40,013,SP-RT-B40-013,19.05497378,cn3
B40,014,SP-RT-B40-014,1.06182765,cn3
B40,015,SP-RT-B40-015,7.930871991,cn3
B40,016,SP-RT-B40-016,10.00571185,cn3
B40,017,SP-RT-B40-017,7.136449874,cn3
B40,018,SP-RT-B40-018,17.26257842,cn3
B40,019,SP-RT-B40-019,1.796553514,cn3
B40,020,SP-RT-B40-020,8.821220076,cn3
B40,021,SP-RT-B40-021,5.822307903,cn3
B40,022,SP-RT-B40-022,6.184395381,cn3
B40,023,SP-RT-B40-023,2.018184836,cn3
B40,024,SP-RT-B40-024,9.034975816,cn3
B40,025,SP-RT-B40-025,18.00040498,cn3
B40,026,SP-RT-B40-026,12.99597462,cn3
B40,027,SP-RT-B40-027,3.261540033,cn3
B40,028,SP-RT-B40-028,17.10900857,cn3
B40,029,SP-RT-B40-029,5.684047374,cn3
B40,030,SP-RT-B40-030,5.854693485,cn3
B40,031,SP-RT-B40-031,10.74187351,cn3
B40,032,SP-RT-B40-032,14.97017949,cn3
B40,033,SP-RT-B40-033,6.778202786,cn3
B40,034,SP-RT-B40-034,19.15153501,cn3
B40,035,SP-RT-B40-035,7.053601074,cn3
B40,036,SP-RT-B40-036,4.863229423,cn3
B40,037,SP-RT-B40-037,5.024037089,cn3
B40,038,SP-RT-B40-038,13.58551451,cn3
B40,039,SP-RT-B40-039,18.91941248,cn3
B40,040,SP-RT-B40-040,12.33963541,cn3
B40,041,SP-RT-B40-041,1.252685175,cn3
B40,042,SP-RT-B40-042,18.25412352,cn3
B40,043,SP-RT-B40-043,18.85245729,cn3
B40,044,SP-RT-B40-044,13.98170703,cn3
B40,045,SP-RT-B40-045,12.45585549,cn3
B40,046,SP-RT-B40-046,3.387130894,cn3
B40,047,SP-RT-B40-047,6.199130524,cn3
B40,048,SP-RT-B40-048,16.92789067,cn3
B40,049,SP-RT-B40-049,13.58340327,cn3
B40,050,SP-RT-B40-050,0.688096001,cn3
B40,051,SP-RT-B40-051,5.937089058,cn3
B40,052,SP-RT-B40-052,15.36990524,cn3
B40,053,SP-RT-B40-053,10.66011892,cn3
B40,054,SP-RT-B40-054,18.32679409,cn3
B40,055,SP-RT-B40-055,6.676418286,cn3
B40,056,SP-RT-B40-056,13.64282872,cn3
B40,057,SP-RT-B40-057,5.798665456,cn3
B40,058,SP-RT-B40-058,6.772842417,cn3
B40,059,SP-RT-B40-059,1.752291872,cn3
B40,060,SP-RT-B40-060,0.398830118,cn3
B40,061,SP-RT-B40-061,13.9379159,cn3
B40,062,SP-RT-B40-062,14.98077317,cn3
B40,063,SP-RT-B40-063,6.901855692,cn3
B40,064,SP-RT-B40-064,18.2797607,cn3
B40,065,SP-RT-B40-065,8.888780696,cn3
B40,066,SP-RT-B40-066,15.15974431,cn3
B40,067,SP-RT-B40-067,1.603556747,cn3
B40,068,SP-RT-B40-068,10.32918793,cn3
B40,069,SP-RT-B40-069,17.55150572,cn3
B40,070,SP-RT-B40-070,13.90755327,cn3
B40,071,SP-RT-B40-071,9.337937333,cn3
B40,072,SP-RT-B40-072,14.15269086,cn3
B40,073,SP-RT-B40-073,5.964445935,cn3
B40,074,SP-RT-B40-074,17.55993482,cn3
B40,075,SP-RT-B40-075,12.00167694,cn3
B40,076,SP-RT-B40-076,9.469323853,cn3
B40,077,SP-RT-B40-077,2.797753936,cn3
B40,078,SP-RT-B40-078,3.060302071,cn3
B40,079,SP-RT-B40-079,0.198764769,cn3
B40,080,SP-RT-B40-080,16.42192337,cn3
B40,081,SP-RT-B40-081,17.26876335,cn3
B40,082,SP-RT-B40-082,2.914305027,cn3
B40,083,SP-RT-B40-083,6.206130591,cn3
B40,084,SP-RT-B40-084,5.419229831,cn3
B40,085,SP-RT-B40-085,10.95361125,cn3
B40,086,SP-RT-B40-086,4.671715478,cn3
B40,087,SP-RT-B40-087,6.370870188,cn3
B40,088,SP-RT-B40-088,5.494000696,cn3
B40,089,SP-RT-B40-089,14.69542506,cn3
B40,090,SP-RT-B40-090,11.97537489,cn3
B40,091,SP-RT-B40-091,7.514484459,cn3
B40,092,SP-RT-B40-092,1.81223085,cn3
B40,093,SP-RT-B40-093,14.41160325,cn3
B40,094,SP-RT-B40-094,13.16425372,cn3
B40,095,SP-RT-B40-095,15.77857924,cn3
B40,096,SP-RT-B40-096,9.415911742,cn3
B40,097,SP-RT-B40-097,13.07944319,cn3
B40,098,SP-RT-B40-098,11.22588539,cn3
B40,099,SP-RT-B40-099,19.25992864,cn3
B40,100,SP-RT-B40-100,18.55685504,cn3
B40,101,SP-RT-B40-101,0.256838005,cn3
B40,102,SP-RT-B40-102,0.408655297,cn3
B40,103,SP-RT-B40-103,8.50301077,cn3
B40,104,SP-RT-B40-104,16.24780352,cn3
B40,105,SP-RT-B40-105,0.917501616,cn3
B40,106,SP-RT-B40-106,10.2492643,cn3
B40,107,SP-RT-B40-107,11.7298148,cn3
B40,108,SP-RT-B40-108,6.741039983,cn3
B40,109,SP-RT-B40-109,18.02163945,cn3
B40,110,SP-RT-B40-110,2.432982995,cn3
B40,111,SP-RT-B40-111,3.064808967,cn3
B40,112,SP-RT-B40-112,9.714991197,cn3
B40,113,SP-RT-B40-113,13.44883858,cn3
B40,114,SP-RT-B40-114,18.95246273,cn3
B40,115,SP-RT-B40-115,9.988889009,cn3
B40,116,SP-RT-B40-116,13.080006,cn3
B40,117,SP-RT-B40-117,0.813817121,cn3
B40,118,SP-RT-B40-118,7.372535043,cn3
B40,119,SP-RT-B40-119,16.93313104,cn3
